"","caseId","justiceName","pitch_diff","petitioner_vote","justiceMQ","unpleasantDiff_totalWords","pleasantDiff_totalWords","docket","jquest_r","jquest_p","jwords_r","jwords_p"
"1578","2008-024","SGBreyer",-0.626736853,1,-1.11,-0.625721455,2.91387701,"07-608",NA,NA,NA,NA
"1579","2008-025","DHSouter",1.551396849,1,-1.506,1.828036547,-3.289119244,"07-512",NA,NA,NA,NA
"1580","2008-025","AMKennedy",-1.374381779,1,0.588,-4.278074741,1.225490093,"07-512",NA,NA,NA,NA
"1581","2008-025","SGBreyer",1.209049507,1,-1.11,0.880393505,-1.970970631,"07-512",NA,NA,NA,NA
"1582","2008-026","AMKennedy",0.351436138,1,0.588,-0.887681484,1.872477293,"07-665",NA,NA,NA,NA
"1583","2008-026","SAAlito",-0.818922822,1,1.898,2.413838863,-3.845642328,"07-665",NA,NA,NA,NA
"1584","2008-026","RBGinsburg",0.709905579,1,-1.65,4.117647171,1.792065859,"07-665",NA,NA,NA,NA
"1585","2008-026","SGBreyer",-0.603120654,1,-1.11,-0.661090612,-1.933355331,"07-665",NA,NA,NA,NA
"1586","2008-026","DHSouter",-0.277385958,1,-1.506,-0.972127199,-2.10678196,"07-665",NA,NA,NA,NA
"1587","2008-026","AScalia",0.11035347,1,2.736,3.190679073,-0.47312963,"07-665",NA,NA,NA,NA
"1588","2008-026","JGRoberts",-1.083609487,1,1.699,1.540349007,-1.267720819,"07-665",NA,NA,NA,NA
"1589","2008-028","DHSouter",-0.025821421,1,-1.506,1.193701982,-0.922754407,"07-499",NA,NA,NA,NA
"1590","2008-028","JGRoberts",0.333793899,1,1.699,-0.484925747,-1.007474542,"07-499",NA,NA,NA,NA
"1591","2008-028","SGBreyer",-0.731711682,1,-1.11,-1.313642502,2.594647408,"07-499",NA,NA,NA,NA
"1592","2008-028","AScalia",-0.388771123,1,2.736,0.950888157,-1.589527369,"07-499",NA,NA,NA,NA
"1593","2008-028","RBGinsburg",0.399548364,1,-1.65,-0.853563786,1.119609952,"07-499",NA,NA,NA,NA
"1594","2008-028","JPStevens",-1.266163364,1,-2.545,-1.529180527,6.719977379,"07-499",NA,NA,NA,NA
"1595","2008-029","SAAlito",0.368624836,0,1.898,-2.284946442,-2.217742205,"06-1249",NA,NA,NA,NA
"1596","2008-029","AMKennedy",0.148636662,0,0.588,0.59370923,2.703271627,"06-1249",NA,NA,NA,NA
"1597","2008-029","RBGinsburg",0.203236063,0,-1.65,2.620087385,-1.520297527,"06-1249",NA,NA,NA,NA
"1598","2008-029","DHSouter",-0.128131947,0,-1.506,0.610765457,-0.003789663,"06-1249",NA,NA,NA,NA
"1599","2008-029","SGBreyer",0.013959536,0,-1.11,1.633617401,0.435249448,"06-1249",NA,NA,NA,NA
"1600","2008-029","AScalia",-1.049610908,0,2.736,-3.303454876,-3.428571463,"06-1249",NA,NA,NA,NA
"1601","2008-030","AScalia",0.707320766,0,2.736,1.515151501,2.121212006,"07-689",NA,NA,NA,NA
"1602","2008-030","DHSouter",0.796338212,0,-1.506,2.85935235,-1.845433235,"07-689",NA,NA,NA,NA
"1603","2008-030","SGBreyer",-1.002501411,0,-1.11,1.811084986,-0.270621896,"07-689",NA,NA,NA,NA
"1604","2008-030","JGRoberts",-0.333424281,0,1.699,0.591414928,-0.154742956,"07-689",NA,NA,NA,NA
"1605","2008-030","RBGinsburg",-0.873712361,0,-1.65,1.266102314,-1.426205397,"07-689",NA,NA,NA,NA
"1606","2008-030","JPStevens",0.010657625,0,-2.545,-1.079734087,-0.581395328,"07-689",NA,NA,NA,NA
"1607","2008-030","AMKennedy",-0.063054361,0,0.588,2.121212006,0.173160076,"07-689",NA,NA,NA,NA
"1608","2008-032","SAAlito",0.154113976,1,1.898,-2.559267044,-0.619612098,"08-88",NA,NA,NA,NA
"1609","2008-032","AScalia",-0.37483074,1,2.736,-5.355165482,0.087011576,"08-88",NA,NA,NA,NA
"1610","2008-032","SGBreyer",0.154644258,0,-1.11,-1.250880957,2.730796337,"08-88",NA,NA,NA,NA
"1611","2008-032","JPStevens",0.570141719,0,-2.545,5.418719292,2.46305418,"08-88",NA,NA,NA,NA
"1612","2008-032","RBGinsburg",0.134037479,1,-1.65,-2.054467201,0.700748563,"08-88",NA,NA,NA,NA
"1613","2008-032","JGRoberts",-0.5140058,1,1.699,-0.423980713,0.542883158,"08-88",NA,NA,NA,NA
"1614","2008-034","SGBreyer",-0.214096617,1,-1.11,-2.896533966,-0.303566933,"07-1315",NA,NA,NA,NA
"1615","2008-034","JGRoberts",0.206503683,1,1.699,-2.892673492,0.247364521,"07-1315",NA,NA,NA,NA
"1616","2008-034","DHSouter",-0.482414861,1,-1.506,-0.974935532,-0.098221064,"07-1315",NA,NA,NA,NA
"1617","2008-034","AScalia",-0.582271468,1,2.736,0.616659164,1.35450232,"07-1315",NA,NA,NA,NA
"1618","2008-034","AMKennedy",-0.443231111,1,0.588,-2.874055147,-0.77734971,"07-1315",NA,NA,NA,NA
"1619","2008-034","RBGinsburg",-1.076672186,1,-1.65,-2.870939493,-1.378401995,"07-1315",NA,NA,NA,NA
"1620","2008-036","SAAlito",1.049705945,0,1.898,-3.208556175,-2.06264329,"07-9995",NA,NA,NA,NA
"1621","2008-036","SGBreyer",0.072665176,0,-1.11,-3.269794703,0.630498648,"07-9995",NA,NA,NA,NA
"1622","2008-036","JPStevens",-0.389167141,0,-2.545,0.193201065,-3.956957579,"07-9995",NA,NA,NA,NA
"1623","2008-036","RBGinsburg",0.357604601,0,-1.65,-2.720306396,-0.116684079,"07-9995",NA,NA,NA,NA
"1624","2008-036","JGRoberts",-0.413803479,0,1.699,0.180691719,0.180691719,"07-9995",NA,NA,NA,NA
"1625","2008-036","AMKennedy",0.405598166,0,0.588,-0.925593853,0.56139493,"07-9995",NA,NA,NA,NA
"1626","2008-038","RBGinsburg",-0.214643671,0,-1.65,-3.900296926,-1.76288259,"07-1216",NA,NA,NA,NA
"1627","2008-038","DHSouter",1.020885129,0,-1.506,-2.298495293,2.246959448,"07-1216",NA,NA,NA,NA
"1628","2008-038","AScalia",-0.719501964,0,2.736,-3.720608473,-1.244813323,"07-1216",NA,NA,NA,NA
"1629","2008-038","SGBreyer",-0.250917483,0,-1.11,1.402031898,0.855523825,"07-1216",NA,NA,NA,NA
"1630","2008-040","SGBreyer",0.553060435,0,-1.11,0.750030994,-0.502614021,"07-588",NA,NA,NA,NA
"1631","2008-040","SGBreyer",0.553060435,0,-1.11,0.750030994,-0.502614021,"07-588",NA,NA,NA,NA
"1632","2008-040","SGBreyer",0.553060435,0,-1.11,0.750030994,-0.502614021,"07-588",NA,NA,NA,NA
"1633","2008-040","AScalia",0.274892751,1,2.736,-0.317705154,1.075052261,"07-588",NA,NA,NA,NA
"1634","2008-040","AScalia",0.274892751,1,2.736,-0.317705154,1.075052261,"07-588",NA,NA,NA,NA
"1635","2008-040","AScalia",0.274892751,1,2.736,-0.317705154,1.075052261,"07-588",NA,NA,NA,NA
"1636","2008-040","JPStevens",0.804308888,0,-2.545,2.102272511,-0.511363745,"07-588",NA,NA,NA,NA
"1637","2008-040","JPStevens",0.804308888,0,-2.545,2.102272511,-0.511363745,"07-588",NA,NA,NA,NA
"1638","2008-040","JPStevens",0.804308888,0,-2.545,2.102272511,-0.511363745,"07-588",NA,NA,NA,NA
"1639","2008-040","DHSouter",-0.792546919,0,-1.506,0.272049189,-2.751206398,"07-588",NA,NA,NA,NA
"1640","2008-040","DHSouter",-0.792546919,0,-1.506,0.272049189,-2.751206398,"07-588",NA,NA,NA,NA
"1641","2008-040","DHSouter",-0.792546919,0,-1.506,0.272049189,-2.751206398,"07-588",NA,NA,NA,NA
"1642","2008-041","DHSouter",-0.41150248,0,-1.506,0.328571558,-0.326510429,"07-581",NA,NA,NA,NA
"1643","2008-041","AScalia",-0.542589473,1,2.736,-2.660491705,-1.541046381,"07-581",NA,NA,NA,NA
"1644","2008-041","SAAlito",1.000427898,1,1.898,-6.32911396,-0.351617813,"07-581",NA,NA,NA,NA
"1645","2008-041","SGBreyer",-0.112052219,0,-1.11,-1.894475222,-2.565256596,"07-581",NA,NA,NA,NA
"1646","2008-041","AMKennedy",0.132022825,1,0.588,0.307812691,2.120486736,"07-581",NA,NA,NA,NA
"1647","2008-041","RBGinsburg",0.343101048,0,-1.65,-4.672187805,-1.949620247,"07-581",NA,NA,NA,NA
"1648","2008-042","RBGinsburg",-0.427953164,1,-1.65,1.052249908,-3.301886797,"07-1410",NA,NA,NA,NA
"1649","2008-042","AMKennedy",0.766160966,1,0.588,-6.446101189,0.605778456,"07-1410",NA,NA,NA,NA
"1650","2008-042","SAAlito",-0.286722654,1,1.898,-2.91262126,1.418969154,"07-1410",NA,NA,NA,NA
"1651","2008-042","JGRoberts",0.308785517,1,1.699,3.4428792,1.330203056,"07-1410",NA,NA,NA,NA
"1652","2008-042","DHSouter",-0.080120264,1,-1.506,0.968991995,-1.937984705,"07-1410",NA,NA,NA,NA
"1653","2008-042","AScalia",-0.250744998,1,2.736,2.555555344,0.777777672,"07-1410",NA,NA,NA,NA
"1654","2008-045","SGBreyer",-1.054909123,1,-1.11,0.213076115,-1.097240448,"07-615",NA,NA,NA,NA
"1655","2008-045","RBGinsburg",0.032415866,0,-1.65,-2.572233915,-2.977449179,"07-615",NA,NA,NA,NA
"1656","2008-045","JGRoberts",1.271040328,1,1.699,2.496264219,-1.338540077,"07-615",NA,NA,NA,NA
"1657","2008-046","AScalia",-3.347738503,1,2.736,-2.57997942,0,"07-1209",NA,NA,NA,NA
"1658","2008-046","AMKennedy",0.018004743,1,0.588,-0.375429869,-1.159743547,"07-1209",NA,NA,NA,NA
"1659","2008-046","SAAlito",-0.967908255,1,1.898,1.008565903,-0.497375011,"07-1209",NA,NA,NA,NA
"1660","2008-046","RBGinsburg",-0.040839039,0,-1.65,-5.108156204,-0.438895702,"07-1209",NA,NA,NA,NA
"1661","2008-046","SGBreyer",0.68417948,1,-1.11,0.603627682,1.603672743,"07-1209",NA,NA,NA,NA
"1662","2008-046","JGRoberts",0.356522692,1,1.699,0.809636593,0.997235537,"07-1209",NA,NA,NA,NA
"1663","2008-047","AMKennedy",-0.480694334,1,0.588,-3.83800745,-4.346353054,"08-681",NA,NA,NA,NA
"1664","2008-047","DHSouter",1.907866041,1,-1.506,-1.307046413,-3.614457846,"08-681",NA,NA,NA,NA
"1665","2008-047","JPStevens",-0.335557173,1,-2.545,1.25,2.5,"08-681",NA,NA,NA,NA
"1666","2008-047","JGRoberts",-0.231559447,1,1.699,2.003673792,-1.853726387,"08-681",NA,NA,NA,NA
"1667","2008-047","SGBreyer",-0.662449591,1,-1.11,1.395243406,0.036240101,"08-681",NA,NA,NA,NA
"1668","2008-047","RBGinsburg",-0.214054971,1,-1.65,-3.140025616,1.574918985,"08-681",NA,NA,NA,NA
"1669","2008-048","AMKennedy",0.542866144,1,0.588,-3.262556076,-1.959983706,"07-1114",NA,NA,NA,NA
"1670","2008-048","RBGinsburg",-0.303854701,1,-1.65,-1.589089155,1.10110116,"07-1114",NA,NA,NA,NA
"1671","2008-048","JPStevens",-0.497465546,1,-2.545,-4.145077705,5.896866322,"07-1114",NA,NA,NA,NA
"1672","2008-048","SAAlito",0.081255808,1,1.898,0,-0.806451678,"07-1114",NA,NA,NA,NA
"1673","2008-048","AScalia",0.238155017,0,2.736,-8.834615707,1.275365353,"07-1114",NA,NA,NA,NA
"1674","2008-049","JGRoberts",-1.517132179,1,1.699,-0.152018547,-1.824222445,"07-582",NA,NA,NA,NA
"1675","2008-049","AScalia",-0.671047895,1,2.736,-0.914042473,-0.665983677,"07-582",NA,NA,NA,NA
"1676","2008-049","JPStevens",0.370193015,0,-2.545,-0.975874186,1.995120525,"07-582",NA,NA,NA,NA
"1677","2008-049","RBGinsburg",-0.169036026,0,-1.65,1.014456868,-4.312216759,"07-582",NA,NA,NA,NA
"1678","2008-049","SGBreyer",1.245107227,0,-1.11,0.733950853,-1.246085644,"07-582",NA,NA,NA,NA
"1679","2008-050","JPStevens",-1.31417159,0,-2.545,-2.647657871,-0.812585711,"08-5274",NA,NA,NA,NA
"1680","2008-050","SGBreyer",-0.832695598,0,-1.11,1.412939548,0.458508372,"08-5274",NA,NA,NA,NA
"1681","2008-050","JGRoberts",1.013277735,0,1.699,0.26574564,-1.282221556,"08-5274",NA,NA,NA,NA
"1682","2008-050","RBGinsburg",0.027400692,0,-1.65,-1.73378849,0.218430042,"08-5274",NA,NA,NA,NA
"1683","2008-050","AScalia",0.643977844,0,2.736,1.717616796,0.190310955,"08-5274",NA,NA,NA,NA
"1684","2008-051","JGRoberts",-0.359455547,1,1.699,3.654026508,0.372190952,"07-1356",NA,NA,NA,NA
"1685","2008-051","RBGinsburg",1.52036281,0,-1.65,0,0.996677876,"07-1356",NA,NA,NA,NA
"1686","2008-052","SGBreyer",-0.370284025,1,-1.11,0.1817379,0.902199268,"07-1601",NA,NA,NA,NA
"1687","2008-052","SGBreyer",-0.370284025,1,-1.11,0.1817379,0.902199268,"07-1601",NA,NA,NA,NA
"1688","2008-052","RBGinsburg",0.785120056,0,-1.65,0.92905426,-1.09797287,"07-1601",NA,NA,NA,NA
"1689","2008-052","RBGinsburg",0.785120056,0,-1.65,0.92905426,-1.09797287,"07-1601",NA,NA,NA,NA
"1690","2008-052","DHSouter",-0.97389113,1,-1.506,-2.433248758,-0.010887027,"07-1601",NA,NA,NA,NA
"1691","2008-052","DHSouter",-0.97389113,1,-1.506,-2.433248758,-0.010887027,"07-1601",NA,NA,NA,NA
"1692","2008-052","SAAlito",2.326466066,1,1.898,0.412528515,-1.680672288,"07-1601",NA,NA,NA,NA
"1693","2008-052","SAAlito",2.326466066,1,1.898,0.412528515,-1.680672288,"07-1601",NA,NA,NA,NA
"1694","2008-052","JPStevens",0.656707611,1,-2.545,-0.612076163,-0.148883343,"07-1601",NA,NA,NA,NA
"1695","2008-052","JPStevens",0.656707611,1,-2.545,-0.612076163,-0.148883343,"07-1601",NA,NA,NA,NA
"1696","2008-052","JGRoberts",0.068272655,1,1.699,0.72735548,-1.404005766,"07-1601",NA,NA,NA,NA
"1697","2008-052","JGRoberts",0.068272655,1,1.699,0.72735548,-1.404005766,"07-1601",NA,NA,NA,NA
"1698","2008-052","AMKennedy",-0.763110164,1,0.588,0.524849415,0.680252075,"07-1601",NA,NA,NA,NA
"1699","2008-052","AMKennedy",-0.763110164,1,0.588,0.524849415,0.680252075,"07-1601",NA,NA,NA,NA
"1700","2008-053","DHSouter",0.500332694,0,-1.506,0.338012934,-2.396914721,"08-146",NA,NA,NA,NA
"1701","2008-053","RBGinsburg",1.891126633,1,-1.65,3.297109127,3.674665928,"08-146",NA,NA,NA,NA
"1702","2008-053","SGBreyer",-1.068223152,1,-1.11,-1.204114199,-1.946092129,"08-146",NA,NA,NA,NA
"1703","2008-053","SAAlito",0.468725473,1,1.898,-1.619047403,-11.52380943,"08-146",NA,NA,NA,NA
"1704","2008-053","AMKennedy",-0.288675111,1,0.588,-0.751366138,-4.781420708,"08-146",NA,NA,NA,NA
"1705","2008-054","SAAlito",-0.688771336,1,1.898,3.125,6.25,"07-1437",NA,NA,NA,NA
"1706","2008-054","JGRoberts",0.246126263,1,1.699,3.559403658,4.256854534,"07-1437",NA,NA,NA,NA
"1707","2008-054","JPStevens",0.806196567,1,-2.545,1.921252489,-3.878083467,"07-1437",NA,NA,NA,NA
"1708","2008-054","RBGinsburg",0.514838641,1,-1.65,-1.486736298,-0.06922698,"07-1437",NA,NA,NA,NA
"1709","2008-055","SAAlito",1.409192804,1,1.898,-7.16334486,-3.628280401,"08-108",NA,NA,NA,NA
"1710","2008-055","AScalia",-0.650227476,1,2.736,-2.197802067,4.51770401,"08-108",NA,NA,NA,NA
"1711","2008-055","RBGinsburg",-1.116929844,1,-1.65,0.065214634,0.250301123,"08-108",NA,NA,NA,NA
"1712","2008-055","JGRoberts",-1.439962434,1,1.699,-0.215306282,-1.252691269,"08-108",NA,NA,NA,NA
"1713","2008-055","SGBreyer",-0.378110119,1,-1.11,-1.370870113,-1.950354576,"08-108",NA,NA,NA,NA
"1714","2008-055","DHSouter",-0.65221639,1,-1.506,-3.571428537,3.99159646,"08-108",NA,NA,NA,NA
"1715","2008-057","DHSouter",-0.060561443,1,-1.506,1.533970356,1.858412743,"07-543",NA,NA,NA,NA
"1716","2008-057","RBGinsburg",1.728391166,0,-1.65,1.953573704,1.746724844,"07-543",NA,NA,NA,NA
"1717","2008-057","JPStevens",-0.841199185,1,-2.545,-2.271837234,-0.822561622,"07-543",NA,NA,NA,NA
"1718","2008-058","RBGinsburg",-1.43063146,1,-1.65,-1.375644445,-1.282216549,"07-10374",NA,NA,NA,NA
"1719","2008-058","AMKennedy",0.119616577,1,0.588,-5.278345108,0.836212277,"07-10374",NA,NA,NA,NA
"1720","2008-058","SGBreyer",-0.772199501,1,-1.11,-1.395479202,0.356971979,"07-10374",NA,NA,NA,NA
"1721","2008-058","SAAlito",0.921191494,0,1.898,-4.057907104,-2.061855555,"07-10374",NA,NA,NA,NA
"1722","2008-058","AScalia",0.149745539,0,2.736,-0.678249359,0.17685014,"07-10374",NA,NA,NA,NA
"1723","2008-059","JGRoberts",0.473491404,0,1.699,-1.89248395,0.492229223,"07-1529",NA,NA,NA,NA
"1724","2008-059","DHSouter",-1.306384014,0,-1.506,-0.699043512,0.525596619,"07-1529",NA,NA,NA,NA
"1725","2008-059","JPStevens",-0.400885799,0,-2.545,0.308202744,-0.723091602,"07-1529",NA,NA,NA,NA
"1726","2008-059","AScalia",-0.139178598,0,2.736,0.839594364,-2.767453909,"07-1529",NA,NA,NA,NA
"1727","2008-059","RBGinsburg",-0.277569919,0,-1.65,-0.899923801,0.417744875,"07-1529",NA,NA,NA,NA
"1728","2008-059","AMKennedy",0.458162473,0,0.588,-1.424025536,3.089948177,"07-1529",NA,NA,NA,NA
"1729","2008-059","SAAlito",-0.663583554,0,1.898,-4.580873489,-1.27508831,"07-1529",NA,NA,NA,NA
"1730","2008-060","RBGinsburg",-0.536130545,1,-1.65,-0.69476819,1.226637125,"08-192",NA,NA,NA,NA
"1731","2008-060","AScalia",-0.627483999,1,2.736,1.567293048,-1.882427931,"08-192",NA,NA,NA,NA
"1732","2008-060","AMKennedy",-0.189959119,1,0.588,-3.097570896,-0.602163792,"08-192",NA,NA,NA,NA
"1733","2008-060","JGRoberts",-0.719408518,1,1.699,-5.022432327,1.707377911,"08-192",NA,NA,NA,NA
"1734","2008-061","DHSouter",-0.508920779,1,-1.506,2.642090321,-0.526907206,"08-598",NA,NA,NA,NA
"1735","2008-061","RBGinsburg",-0.642870175,1,-1.65,0.787363768,0.518554568,"08-598",NA,NA,NA,NA
"1736","2008-061","SAAlito",-1.44018515,1,1.898,0,-4.166666508,"08-598",NA,NA,NA,NA
"1737","2008-061","SGBreyer",-0.336886181,1,-1.11,-1.250234127,-0.107698083,"08-598",NA,NA,NA,NA
"1738","2008-063","AScalia",-0.900805832,1,2.736,-3.09241271,-1.060769439,"07-1090",NA,NA,NA,NA
"1739","2008-063","AScalia",-0.900805832,1,2.736,-3.09241271,-1.060769439,"07-1090",NA,NA,NA,NA
"1740","2008-063","RBGinsburg",-0.097332363,1,-1.65,4.333333015,-1.245614052,"07-1090",NA,NA,NA,NA
"1741","2008-063","RBGinsburg",-0.097332363,1,-1.65,4.333333015,-1.245614052,"07-1090",NA,NA,NA,NA
"1742","2008-063","DHSouter",-1.410218782,1,-1.506,6.871868134,0.405631065,"07-1090",NA,NA,NA,NA
"1743","2008-063","DHSouter",-1.410218782,1,-1.506,6.871868134,0.405631065,"07-1090",NA,NA,NA,NA
"1744","2008-063","SAAlito",0.275864499,1,1.898,-3.092783451,-1.492132187,"07-1090",NA,NA,NA,NA
"1745","2008-063","SAAlito",0.275864499,1,1.898,-3.092783451,-1.492132187,"07-1090",NA,NA,NA,NA
"1746","2008-070","JPStevens",1.394860543,0,-2.545,2.176293373,-1.784834623,"08-495",NA,NA,NA,NA
"1747","2008-070","RBGinsburg",0.690326298,0,-1.65,0.367647171,-4.182479858,"08-495",NA,NA,NA,NA
"1748","2008-070","SAAlito",0.599142883,0,1.898,0.164835453,-0.482295513,"08-495",NA,NA,NA,NA
"1749","2008-070","AScalia",0.487065264,0,2.736,-1.679337502,-2.520174503,"08-495",NA,NA,NA,NA
"1750","2008-070","AMKennedy",0.312076636,0,0.588,-5.639976501,2.527761698,"08-495",NA,NA,NA,NA
"1751","2008-071","DHSouter",-0.314802074,0,-1.506,2.981076241,0.378097057,"08-6",NA,NA,NA,NA
"1752","2008-071","RBGinsburg",0.180169609,0,-1.65,0.395116091,0.893869162,"08-6",NA,NA,NA,NA
"1753","2008-071","SGBreyer",0.217767667,0,-1.11,-1.782083035,-2.115796566,"08-6",NA,NA,NA,NA
"1754","2008-071","AMKennedy",-0.425735238,1,0.588,0.880893707,-0.98246026,"08-6",NA,NA,NA,NA
"1755","2008-071","JGRoberts",0.717532907,1,1.699,-3.808353901,0.226302624,"08-6",NA,NA,NA,NA
"1756","2008-071","AScalia",-0.729380333,1,2.736,-2.629589319,1.829009414,"08-6",NA,NA,NA,NA
"1757","2008-073","SGBreyer",-0.083507945,1,-1.11,-4.717495918,-3.455497265,"08-295",NA,NA,NA,NA
"1758","2008-073","SGBreyer",-0.083507945,1,-1.11,-4.717495918,-3.455497265,"08-295",NA,NA,NA,NA
"1759","2008-073","DHSouter",-0.429148907,1,-1.506,-2.105648518,-3.018859386,"08-295",NA,NA,NA,NA
"1760","2008-073","DHSouter",-0.429148907,1,-1.506,-2.105648518,-3.018859386,"08-295",NA,NA,NA,NA
"1761","2008-073","RBGinsburg",1.407388318,0,-1.65,-1.1404562,0.660264254,"08-295",NA,NA,NA,NA
"1762","2008-073","RBGinsburg",1.407388318,0,-1.65,-1.1404562,0.660264254,"08-295",NA,NA,NA,NA
"1763","2008-073","JGRoberts",0.021097934,1,1.699,1.126651049,4.145298958,"08-295",NA,NA,NA,NA
"1764","2008-073","JGRoberts",0.021097934,1,1.699,1.126651049,4.145298958,"08-295",NA,NA,NA,NA
"1765","2008-073","SAAlito",-0.254862111,1,1.898,-3.75939846,-0.751879692,"08-295",NA,NA,NA,NA
"1766","2008-073","SAAlito",-0.254862111,1,1.898,-3.75939846,-0.751879692,"08-295",NA,NA,NA,NA
"1767","2008-077","RBGinsburg",0.322064379,0,-1.65,2.814498901,-1.663113117,"07-984",NA,NA,NA,NA
"1768","2008-077","RBGinsburg",0.322064379,0,-1.65,2.814498901,-1.663113117,"07-984",NA,NA,NA,NA
"1769","2008-077","DHSouter",0.382991317,0,-1.506,5.5934515,3.410641193,"07-984",NA,NA,NA,NA
"1770","2008-077","DHSouter",0.382991317,0,-1.506,5.5934515,3.410641193,"07-984",NA,NA,NA,NA
"1771","2008-077","AMKennedy",-0.445740129,1,0.588,-0.175043583,-2.325581312,"07-984",NA,NA,NA,NA
"1772","2008-077","AMKennedy",-0.445740129,1,0.588,-0.175043583,-2.325581312,"07-984",NA,NA,NA,NA
"1773","2008-077","SAAlito",0.807007444,1,1.898,-2.771362543,-1.61662817,"07-984",NA,NA,NA,NA
"1774","2008-077","SAAlito",0.807007444,1,1.898,-2.771362543,-1.61662817,"07-984",NA,NA,NA,NA
"1775","2008-077","JGRoberts",0.180483683,1,1.699,1.314142704,-1.597830534,"07-984",NA,NA,NA,NA
"1776","2008-077","JGRoberts",0.180483683,1,1.699,1.314142704,-1.597830534,"07-984",NA,NA,NA,NA
"1777","2008-077","AScalia",-0.252852499,1,2.736,-0.081632614,0.214285731,"07-984",NA,NA,NA,NA
"1778","2008-077","AScalia",-0.252852499,1,2.736,-0.081632614,0.214285731,"07-984",NA,NA,NA,NA
"1779","2008-077","SGBreyer",0.046799269,1,-1.11,2.720940113,0.140147686,"07-984",NA,NA,NA,NA
"1780","2008-077","SGBreyer",0.046799269,1,-1.11,2.720940113,0.140147686,"07-984",NA,NA,NA,NA
"1781","2008-078","AMKennedy",0.599194401,0,0.588,-0.8129251,-0.087991238,"07-591",NA,NA,NA,NA
"1782","2008-078","SGBreyer",-2.370104388,0,-1.11,-2.216433048,-1.651507497,"07-591",NA,NA,NA,NA
"1783","2008-078","JPStevens",-0.556863556,1,-2.545,1.954023361,-2.045976639,"07-591",NA,NA,NA,NA
"1784","2008-078","DHSouter",0.939027739,1,-1.506,0.528035164,-2.763599873,"07-591",NA,NA,NA,NA
"1785","2008-078","RBGinsburg",0.298935993,1,-1.65,-2.411764622,-0.941176414,"07-591",NA,NA,NA,NA
"1786","2008-078","JGRoberts",0.554769404,0,1.699,0.264979601,0.176652908,"07-591",NA,NA,NA,NA
"1787","2008-078","AScalia",-0.240196304,1,2.736,-2.995951414,1.497975707,"07-591",NA,NA,NA,NA
"1788","2008-079","AMKennedy",-0.460561012,1,0.588,-1.469449282,0.856132269,"08-479",NA,NA,NA,NA
"1789","2008-079","RBGinsburg",0.47320041,1,-1.65,-0.243976116,0.200235128,"08-479",NA,NA,NA,NA
"1790","2008-079","DHSouter",-0.648383625,1,-1.506,-0.146382332,-0.809332132,"08-479",NA,NA,NA,NA
"1791","2008-079","AScalia",0.470941696,1,2.736,0.495176315,2.834934711,"08-479",NA,NA,NA,NA
"1792","2008-079","SAAlito",-0.865887711,1,1.898,-0.515092373,0.930490017,"08-479",NA,NA,NA,NA
